Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Yaar Belly,694015,https://www.youtube.com/watch?v=pZAUBP2cNzk,Sukhjinder Shera,"['Dev Kharoud', 'Harpreet Singh Dhillon', 'Karamjit Anmol', 'B.N. Sharma', 'Sabby Suri', 'Lakhwinder Kandola', 'Nisha Bano', 'Milanpreet Kaur', 'Preeti Gurm', 'Parminder Gill']",,"Comedy, Action",0,0,"Yaar Belly is a Punjabi movie starring Dev Kharoud and Harpreet Singh Dhillon in prominent roles. The movie also stars Karamjit Anmol, B. N. Sharma, Sabby Suri, Lakhwinder Kandola, Nisha Bano, Milanpreet Kaur and Preet Gurm. It is a drama directed & written by Sukhjinder Singh with Gurmeet Singh, Qaistrax and Desi Crew as musician, forming part of the crew.",,2018,127,0.676,False,2018-12-14,Yaar Belly,en,,0.0,0
Ishqaa,624414,,Nav Bajwa,"['Nav Bajwa', 'Payal Rajput', 'Amandeep Singh', 'Karamjit Anmol', 'Satwant Kaur']",,"Thriller, Romance",0,0,"Story of Rajveer, Seerat and Virat's love triangle, in which Rajveer is the one suffering from split personality disorder.",,2019,127,0.971,False,2019-01-04,ਇਸ਼ਕਾ,pa,,0.0,0
Do Dooni Panj,574678,https://www.youtube.com/watch?v=KMwvmhgO0X4,Harry Bhatti,"['Karamjit Anmol', 'Isha Rikhi', 'Amrit Maan', 'Rana Ranbir', 'Harby Sangha', 'Sardar Sohi']",,Drama,0,0,"A young man with a PhD can't get a job, so he sues his school and teachers.",https://www.onlinemoviesmaza.com/movies/do-dooni-panj-2019/,2019,132,0.998,False,2019-01-11,Do Dooni Panj,pa,,8.0,1
Kaka Ji,576416,https://www.youtube.com/watch?v=cN2ZqkZ2j0g,Mandeep Benipal,"['Lucky Dhaliwal', 'Dev Kharoud', 'Dheeraj Kumar']",,Drama,0,0,"The story of Kaka Ji highlights the era of the 90s in Punjab when the notorious gang Kale Kachia Wale was dominant in the state. Kaka Ji is the son of royal Sardar Kartar Singh Brar falls in love with Deepi, a young girl from the adjacent village. Things take a turn when Kaka Ji gets trapped by the gang while trying to save the love of his life.",https://www.onlinemoviesmaza.com/movies/kaka-ji-2019/,2019,123,2.602,False,2019-01-18,Kaka Ji,pa,,6.8,3
Kaake Da Viyah,613039,https://www.youtube.com/watch?v=luthzRi4ChI,Rai Yuvraj Bains,"['Karamjit Anmol', 'Jordan Sandhu', 'Priti Sapru Walia', 'Nirmal Rishi', 'PRABHJOT GREWAL']",,"Comedy, Romance",0,0,"A guy's family wants him to get married but it is harder than he thought. On one hand, his grandmother wants him to get married to a girl of her choice, and on the other, his mother is eager to select a girl for him. On top of that, he is already in love with a girl. His dilemma of being stuck between three women forms the crux of the story.",,2019,133,0.636,False,2019-02-01,Kaake Da Viyah,pa,,6.0,1
Uda Aida,580844,https://www.youtube.com/watch?v=3aVg5ySf3jg,Ksshitij Chaudhary,"['Tarsem Jassar', 'Neeru Bajwa', 'Poppy Jabbal', 'Ansh Tejpal', 'Gurpreet Ghuggi']",,Drama,0,0,A poor family has to cope with rich kids and their parents when their son is enrolled into a prestigious school.,,2019,136,2.101,False,2019-02-01,Uda Aida,pa,,10.0,1
Kala Shah Kala,582315,https://www.youtube.com/watch?v=iyk4qsV2Tew,Amarjit Singh,"['Binnu Dhillon', 'Sargun Mehta', 'Jordan Sandhu', 'Karamjit Anmol', 'Harby Sangha', 'Anita Devgan', 'Honey Mattu', 'B.N. Sharma', 'Shehnaaz Gill', 'Ashok Pathak', 'Nirmal Rishi']",,Comedy,0,0,"This Valentine's, Naag & Pammi will redefine romance for you in Kala Shah Kala, an upcoming Indian-Punjabi romedy film which celebrates the much maligned and universal butt of jokes the colour black. Lovely (Binnu Dhillon) a happy go lucky & charming guy struggles to find the love of his life because of his dark complexion. Pammi (Sargun Mehta) is everything he dreamt of, and for a while it sure seems like a match made in heaven, but alas Lovely will have to prove yet again that it's not the colour of the skin that matters but your heart and soul that matter and always wins!",,2019,140,2.343,False,2019-02-14,Kala Shah Kala,pa,,8.1,6
High End Yaariyaan,584050,https://www.youtube.com/watch?v=Khe2Nl6P-Yc,Pankaj Batra,"['Jassie Gill', 'Ranjit Bawa', 'Ninja', 'Gurnam Bhullar', 'Navneet Kaur Dhillon', 'Sammy Jonas Heaney', 'Musskan Sethi', 'Aarushi Sharma', 'Neet Mahal', 'Mahabir Bhullar', 'Ravinder Mand', 'Hobby Dhaliwal', 'Harpal Singh Pali', 'Honey Mattu']",,"Comedy, Family, Drama, Romance",0,0,"High End Yaariyaan is a tale of 3 friends Ranjit Bawa, Jassie Gill, and Ninja who lives abroad. The story narrates how their friendship has evolved over a period of time and the struggles they each go through while living away from their homeland.",,2019,140,2.856,False,2019-02-22,High End Yaariyaan,pa,,7.5,2
Guddiyan Patole,591244,https://www.youtube.com/watch?v=XFPo9Br-a_c,Vijay Kumar Arora,"['Sonam Bajwa', 'Gurnam Bhullar', 'Tania', 'Nirmal Rishi', 'Rupinder Rupi', 'Honey Mattu']",,"Comedy, Drama",0,0,"Guddiyan Patole is a Punjabi movie starring Sonam Bajwa, Gurnam Bhullar and Nirmal Rishi in prominent roles. It is a drama directed by Vijay Kumar Arora, with Jagdeep Sidhu as writer, forming part of the crew.",,2019,127,2.993,False,2019-03-28,Guddiyan Patole,pa,,9.3,3
Band Vaaje,587458,https://www.youtube.com/watch?v=0FZ8Cha8uys,Smeep Kang,"['Binnu Dhillon', 'Mandy Takhar', 'Gurpreet Ghuggi', 'Nirmal Rishi', 'Smeep Kang', 'Jaswinder Bhalla', 'Rupinder Rupi', 'Rakesh Dhawan', 'Mannat Singh']",,"Drama, Comedy",0,0,"Inder meets Bilkis and develops an instant liking for her and sets out to woo her, not realizing that Bilkis is from Pakistan. His grandmother's hatred of Pakistanis forces him to lie to his family that she is not from Pakistan.",https://www.india4movies.cc/,2019,0,1.596,False,2019-03-15,Band Vaaje,pa,,3.4,5
Rabb Da Radio 2,592114,https://www.youtube.com/watch?v=_GRj61OrGHs,Sharan Art,"['Tarsem Jassar', 'Simi Chahal', 'Parminder Gill', 'Tania', 'Jagjeet Sandhu', 'Nirmal Rishi']",,Drama,0,0,"When Manjinder Singh (Taresem Jassar) takes his newly wedded wife Guddi (Simmi Chahal) to his maternal home, he is heartbroken to realize that things are not what they used to be 16 years back. Once a close-knit family of his four maternal uncles now had walls not only between their houses but within their hearts as well. Manjinder and Guddi vow to reunite the estranged brothers and their families.",,2019,129,1.4,False,2019-03-29,Rabb Da Radio 2,pa,,6.0,1
Yaara Ve,870835,,Rakesh mehta,"['Gagan Kokri', 'Yuvraj Hans', 'Monica Gill', 'Raghveer Boli', 'Hashneen Chauhan', 'Hobby Dhaliwal', 'Rose J. Kaur', 'B.N. Sharma', 'Shivam Sharma', 'Yograj Singh', 'Sardar Sohi']",,"Drama, Comedy",0,0,In 1947 three friends help each other overcome obstacles.,,2019,118,0.852,False,2019-04-05,Yaara Ve,en,,0.0,0
Manje Bistre 2,594763,https://www.youtube.com/watch?v=BcLtt3oiMe8,Baljit Singh Deo,"['Gippy Grewal', 'Simi Chahal', 'Bhavkhandan Singh Rakhra', 'Karamjit Anmol', 'Hobby Dhaliwal', 'Gurpreet Ghuggi', 'B.N. Sharma', 'Sardar Sohi', 'Raghveer Boli', 'Jaggi Singh']",,"Comedy, Drama",0,0,"Following Sukhi as he goes from India to Canada to attend his cousin, Ganda's wedding - a typical big fat traditional Punjabi wedding.",,2019,125,1.68,False,2019-04-12,Manje Bistre 2,pa,,5.7,3
Nadhoo Khan,598255,https://www.youtube.com/watch?v=Vx8svo-577c,Imran Ali Sheikh,"['Wamiqa Gabbi', 'B.N. Sharma', 'Rupinder Rupi', 'Gurpreet Bhangu', 'Mahabir Bhullar']",,"Comedy, Drama, Romance",0,0,"Set in pre-independent India, Nadhoo Khan follows the story of Chanan, who aspires to become a wrestler despite his physical limitations. His grandfather agrees to coach him under one condition: that he stay away from women and focus solely on his training. Things take an interesting turn when Chanan falls for a girl, and is subsequently pitted against her brother in a wrestling competition.",,2019,136,1.4,False,2019-04-26,ਨਾਢੂ ਖਾਨ,pa,,8.0,2
Dil Diyan Gallan,600028,,Uday Pratap Singh,"['Parmish Verma', 'Wamiqa Gabbi', 'Chandan Gill', 'Gaurav Kakkar', 'Anoop Karir', 'Robby Khela']",,"Romance, Comedy",0,0,Dil Diyan Gallan is a Punjabi language romantic comedy in which a student and a social media star fall for one another despite their clashing personalities.,,2019,122,1.502,False,2019-05-03,Dil Diyan Gallan,pa,,8.0,1
Blackia,605971,https://www.youtube.com/watch?v=1S1APvJ6V3I,Sukhminder Dhanjal,"['Dev Kharoud', 'Ihana Dhillon', 'Rana Jung Bahadur', 'Ekkta bp Singh', 'Naginder Gakhar', 'Sanju Solanki', 'Ravinder Mand', 'Parmod Pabbi', 'Aashish Duggal', 'Arsh Hundal', 'Lucky Dhaliwal', 'Kumar John', 'Goni Sagoo', 'Rajat Manchanda', 'Sharanpreet', 'Robby Atwal', 'Tarsem Paul']",,"Action, Crime, Drama",0,0,"Produced by Ohri Productions, this movie is inspired by Indo-Pakistani War of 1971 in East Pakistan, that lasted 13 days.",,2019,141,1.242,False,2019-04-26,Blackia,pa,,0.0,0
Muklawa,613045,https://www.youtube.com/watch?v=elXwYYhQk30,Simerjit Singh,"['Ammy Virk', 'Sonam Bajwa', 'Sarabjit Cheema', 'Drishtii Grewal', 'Karamjit Anmol', 'B.N. Sharma', 'Gurpreet Ghuggi', 'Parminder Gill', 'Rakhi Hundal', 'Gurpreet Bhangu', 'Sukhbir Singh', 'Sukhwinder Chahal', 'Nirmal Rishi', 'Tarsem Paul', 'Anita Shabdeesh', 'Dilawar Sidhu']",,Drama,0,0,The film is based on the after the wedding custom when a newly-wed bride is taken back to her husband's home for the first time.,,2019,122,3.084,False,2019-05-24,Muklawa,pa,,7.8,4
Chandigarh Amritsar Chandigarh,604169,https://www.youtube.com/watch?v=-2Tw8t2yEtc,Karaan Guliani,"['Gippy Grewal', 'Rajpal Yadav', 'Sargun Mehta', 'Dilpreet Dhillon', 'Ankit Kumar', 'Jimmy Rampal', 'Malkeet Rauni']",,"Comedy, Drama, Romance",0,0,"A Girl from Chandigarh comes to Amritsar with the intention of rejecting a prospective groom and ends up spending the day with a Boy from Amritsar. His constant chatter exasperates her, but they share a curious chemistry nevertheless. They clash over their cities, their beliefs and ideologies and almost every thing they talk about. Between bouts of culture bashing and despite many scenarios where both could have gone their separate ways, they end-up spending the day together. She finally decides to return without meeting the prospective groom and leaves a note for him with the Boy. Will the Boy and Girl part ways with just the memories of this day or will they meet again?",,2019,107,1.03,False,2019-05-24,Chandigarh Amritsar Chandigarh,pa,,6.2,5
Family 420 Once Again,624784,https://www.youtube.com/watch?v=9boHyjaIaKU,Dilawar Sidhu,"['Harinder Bhullar', 'Rana Jung Bahadur', 'Gurpreet Bhangu', 'Jeet Bhari', 'Suleman Bhatt', 'Parminder Gill']",,"Comedy, Drama",0,0,A family friend of Kaila's an NRI girl has come to stay in his house during her visit to Punjab to get married. Kaila's sons and grandsons try to impress the girl in order to marry her and migrate to America. But she considers them just good friends and marries someone else. Kaila then urges his family to think about the girl whose life would have become hell if she married anyone of the idiots.,,2019,130,1.132,False,2019-05-31,Family 420 Once Again,pa,,5.0,1
Laiye Je Yaarian,613047,,Sukh Sanghera,"['Harish Verma', 'Roopi Gill', 'Rubina Bajwa', 'Amrinder Gill', 'Amberdeep Singh', 'Gurshabad Singh', 'Parkash Gadhu']",,,0,0,A young businesswoman hires a charming con man in a bid to defeat her business rival.,,2019,117,0.963,False,2019-06-07,Laiye Je Yaarian,pa,,10.0,1
Jind Jaan,609682,,Darshan Bagga,"['Sara Sharmaa', 'Jaswinder Bhalla', 'Kuku Diwan', 'Gaurav Kakkar', 'Rajvir Jawanda']",,"Drama, Romance",0,0,"While on a trip to Thailand, Ranjha, a young musician is entrusted with the task of teaching music to Juliet, the heiress of a rich family. The two soon develop a connection, but will their differences and circumstances come in the way of their relationship?",,2019,124,0.852,False,2019-06-14,Jind Jaan,pa,,0.0,0
Shadaa,613032,https://www.youtube.com/watch?v=ti94DXKnmkE,Jagdeep Sidhu,"['Diljit Dosanjh', 'Neeru Bajwa', 'Sonam Bajwa', 'Anita Devgan', 'Hardeep Gill', 'Gurpreet Bhangu', 'Zorawar Rajveer', 'Yashvardhan Sharma', 'Prince Kanwaljit Singh', 'Seema Kaushal', 'Ravinder Mand', 'Rupinder Rupi', 'Jagjeet Sandhu', 'Parminder Gill', 'Mandeep Mani', 'Eszter Pasztor', 'Malkeet Rauni', 'Jashanjeet Gosha', 'Manveer Rai', 'Anita Meet', 'Sukhdev Barnala', 'Harjeet Singh', 'Harinder Singh', 'Sukhwinder Chahal', 'Baninder Bunny']",,"Comedy, Romance, Music",0,0,"Amidst pressures from his parents to hurry up and wed, a young man seeks his perfect match. After many failed attempts with matchmakers, his parents are delighted when their son finally meets the woman of his dreams but things do not go as planned.",,2019,129,2.004,False,2019-06-21,Shadaa,pa,,5.0,5
Mindo Taseeldarni,612621,https://www.youtube.com/watch?v=K5nc3B54kjI,Avtar Singh,"['Rajvir Jawanda', 'Isha Rikhi', 'Kavita Kaushik', 'Karamjit Anmol', 'Tarsem Paul', 'Harby Sangha']",,Drama,0,0,"Avtar Singh's directorial comic drama starring Kavita Kaushik and Karamjeet Anmol focuses on the contrast between two classes i.e. educated urban and uneducated rural. This film is a blend of both comedy as well as carries a social message; that how differences in thinking, life style and living standard of two persons from different classes impact their lives. Despite all these differences, that they are still together at the end proves that human values are far ahead of the differences in today's money minded and fast societies.",,2019,155,1.252,False,2019-06-28,Mindo Taseeldarni,pa,,6.0,1
DSP Dev,613380,https://www.youtube.com/watch?v=3vZkch6OI6Q,Mandeep Benipal,"['Mehreen Pirzada', 'Dev Kharoud', 'Manav Vij', 'Lucky Dhaliwal', 'Sapna Choudhary']",,"Action, Adventure",0,0,"The movie narrates the story of the son of an honest Police officer. Dev Shergill has always coveted the job for the power it commanded. And after the death of his father on duty, it happens.  But his unethical ways makes him politicians favourite. However, a series of incidents and a startling revelation about his father’s death forces him to reconsider his principles and it is then that he embarks on a path of redemption.",,2019,0,2.101,False,2019-07-05,DSP Dev,pa,,5.375,4
Munda Hi Chahida,616403,https://www.youtube.com/watch?v=Y-7A3C9P2LA,Deepak Thapar,"['Rubina Bajwa', 'Neeru Bajwa', 'Sarabjit Cheema', 'Harish Verma', 'Sabrina Bajwa', 'Jatinder Kaur', 'Rupinder Rupi', 'Honey Mattu', 'Ravinder Mand']",,"Comedy, Romance, Music",0,0,"Munda Hi Chahida revolves around a man called Dharminder who lives together with his father and grandmother, his three sisters and two daughters. He is desperately hoping for his next child to be a son. He feels suffocated surrounded by the women in his house and everywhere around him. In a desperate attempt to make his wish come true, he becomes superstitious and consults a local Sadhu who tells him to act as a pregnant father. The story is about Dharminder's journey of growing out of his selfishness and rigidity.",,2019,130,1.223,False,2019-07-12,Munda Hi Chahida,pa,,0.0,0
Ardaas Karaan,603552,https://www.youtube.com/watch?v=UOprGzb5ZDY,Gippy Grewal,"['Gippy Grewal', 'Meher Vij', 'Gurpreet Ghuggi', 'Japji Khaira', 'Sapna Pabbi', 'Rana Ranbir', 'Yograj Singh', 'Sardar Sohi', 'Kuljinder Singh Sidhu', 'Malkeet Rauni', 'Rana Jung Bahadur', 'Manpreet Rayat', 'Gurfateh Singh Grewal', 'Aman Khatkar', 'Raja Dhillon', 'Seerat Rana', 'Babbal Rai', 'Raghveer Boli', 'Sameep Ranaut', 'Seema Kaushal', 'Gurpreet Bhangu', 'Hobby Dhaliwal', 'Vijary Vaibhav Saini', 'Labh Chatamliwala', 'Qayyum Ansari', 'Keilan Faganello', 'Sargun Mehta']",,Drama,1066375,4165528,"During times of conflict, three elderly men try to instill values in their families.",,2019,140,1.85,False,2019-07-19,Ardaas Karaan,pa,,6.0,3
Chal Mera Putt,617483,https://www.youtube.com/watch?v=L4SWVmkwQvg,Janjot Singh,"['Simi Chahal', 'Amrinder Gill', 'Iftikhar Thakur', 'Akram Udaas', 'Nasir Chinyoti', 'Agha Majid', 'Gurshabad Singh', 'Hardeep Gill', 'Seema Kaushal', 'Rup Khatkar', 'Raj Dhaliwal', 'Sanju Solanki', 'Prabhjot Kaur', 'Nimrat Khaira']",,"Comedy, Drama",0,4200000,"A lighthearted comedy about a group of illegal immigrants living in the City of Birmingham trying to better their lives. Chal Mera Putt explores the struggles they face, the lasting friendships they make and the challenges they overcome all whilst trying to get their PR.",,2019,130,2.625,False,2019-07-26,Chal Mera Putt,pa,,7.1,11
Sikander 2,621263,https://www.youtube.com/watch?v=8tCW50pmyys,Manav Shah,"['Kartar Cheema', 'Nikeet Dhillon', 'Guri', 'Sawan Rupowali', 'Victor John']",,"Action, Crime, Drama",0,0,"After leaving his dark past behind, Sikander starts afresh in a distant village, where he is welcomed by a loving family as one of their own. However, when the only son of the family gets mixed with the wrong crowd and finds his life in danger, Sikander is left with no choice but to return to his old ways in order to save the youngster.",,2019,131,0.679,False,2019-08-02,Sikander 2,pa,,4.0,1
Singham,70590,https://www.youtube.com/watch?v=mp-XqCrCi6I,Rohit Shetty,"['Ajay Devgn', 'Kajal Agarwal', 'Prakash Raj', 'Ashok Saraf', 'Sachin Khedekar', 'Murali Sharma', 'Sudhanshu Pandey', 'Sonali Kulkarni', 'Govind Namdeo', 'Ankur Nayyar', 'Anant Jog', 'Kishore Nandlaskar', 'Vineet Sharma', 'Ashok Samarth']",,"Drama, Action, Crime",3062000,25034000,"An honest, small town cop is transferred to a big city that is controlled by a crime boss that he had once humiliated.",,2011,143,8.482,False,2011-07-22,Singham,hi,,6.659,123
Naukar Vahuti Da,626401,https://www.youtube.com/watch?v=HI6cNfu9ctA,Smeep Kang,"['Kulraj Randhawa', 'Binnu Dhillon', 'Upasna Singh', 'Gurpreet Ghuggi', 'Jaswinder Bhalla', 'Smeep Kang', 'Dev Kharoud']",,"Comedy, Drama",0,0,"Shivinder, a family man and an aspiring song writer, is estranged by his wife due to his inability to perform either roles well and chooses to become his in-laws’ driver to be able to stay close to his wife and daughter",,2019,120,1.503,False,2019-08-23,ਨੌਕਰ ਵਹੁਟੀ ਦਾ,pa,,7.0,1
Surkhi Bindi,626911,,Jagdeep Sidhu,"['Gurnam Bhullar', 'Sargun Mehta', 'Sukhwinder Raj', 'Rabab Sidhu', 'Nisha Bano', 'Rupinder Rupi']",,"Drama, Romance",0,0,"Rano grew up dreaming of marrying a Prince Charming from Canada, but soon she realises she possesses no quality to attract a groom from there. She is a brilliant make-up artist and hopes that this talent would somehow get her an NRI groom. Alas, her world falls apart when she is forced to marry Sukha, who she dislikes.Fate soon leaves the young couple homeless, and they start life anew, and start a beauty salon within the one room which they have rented. Soon their world turns around, and Rano starts planning on moving to Canada. In order to earn the cash needed she enters a Beauty Contest to fulfil her dreams. SURKHI BINDI is the story of a young couple with separate dreams and how they arrive at their destinations together.",,2019,128,1.4,False,2019-08-30,Surkhi Bindi,pa,,8.0,1
Saak,641676,,Kamaljit Singh,"['Mandy Takhar', 'Jobanpreet Singh', 'Mukul Dev', 'Mahabir Bhullar']",,"Comedy, Drama, Family",0,0,"While at home on leave, a Punjabi soldier falls in love with a woman whose father forbids her to marry a member of the military.",,2019,121,0.604,False,2019-09-05,Saak,pa,Saak,0.0,0
Jaddi Sardar,643730,https://www.youtube.com/watch?v=52DZqYsigGQ,Manbhavan Singh,"['Sippy Gill', 'Dilpreet Dhillon', 'Gugu Gill', 'Sawan Rupowali', 'Gurpreet Bhangu', 'Satwant Kaur', 'Gurmeet Saajan', 'Swairaj Sandhu', 'Hobby Dhaliwal', 'Arjuna Bhalla', 'Anita Devgan', 'Parminder Gill', 'Yaad Grewal']",,"Action, Drama, Romance",0,0,"After a misunderstanding among their parents, two brothers turn against one another.",,2019,149,0.713,False,2019-09-06,Jaddi Sardar,pa,,9.0,1
Teri Meri Jodi,659429,,Aditya Sood,"['Sammy Gill', 'King Chouhan', 'Rana Jung Bahadur', 'Arshdeep Purba', 'Parminder Gill']",,,0,0,Couples contend with outmoded opposition from their families.,,2019,0,1.4,False,2019-09-13,Teri Meri Jodi,en,,0.0,0
Nikka Zaildar 3,632658,https://www.youtube.com/watch?v=NVI2ke7Ufqg,Simerjit Singh,"['Ammy Virk', 'Wamiqa Gabbi', 'Nirmal Rishi', 'Nisha Bano', 'Parminder Gill', 'Sonia Kaur', 'Baninder Bunny', 'Harby Sangha', 'Mintu Kapa']",,"Drama, Comedy",0,0,The film chronicles the story of Nikka whose father's soul enters his body following his death.,,2019,117,1.176,False,2019-09-20,Nikka Zaildar 3,pa,,4.0,1
Doorbeen,649669,,Ishan Chopra,"['Ninja', 'Wamiqa Gabbi', 'Hobby Dhaliwal', 'Yograj Singh', 'Harby Sangha', 'Jass Bajwa', 'Jasmin Bajwa']",,Drama,0,0,"Shinda is a young man from Punjab who masterminds in the liquor smuggling business. When the new Deputy Superintendent of Police moves into town and a large order for liquor comes in, Shinda must find a smarter way to evade the law and smuggle the items while trying to woo the woman that he loves during this problem.",,2019,126,0.685,False,2019-09-27,ਦੂਰਬੀਨ,pa,,0.0,0
Tara Mira,638108,,Rajiev Dhingra,"['Ranjit Bawa', 'Nazia Hussain', 'Gurpreet Ghuggi']",,,0,0,"A politician’s son falls in love with a girl from a different community. To please his parents, he comes up with a plan which leads to a series of lies and hilarious situations.",,2019,0,1.142,False,2019-10-11,Tara Mira,pa,,0.0,0
Unni Ikki,641105,,Kaypee Gill,"['Jagjeet Sandhu', 'Sawan Rupowali', 'Karamjit Anmol', 'Nirmal Rishi', 'Parkash Gadhu', 'Gurchet Chitrakar']",,Comedy,0,0,"A young Punjabi couple doesn't reveal their relationship to their parents, but then the girl's parents find an NRI groom for her. To make matters worse, mobile networks shut down in the area for three days.",,2019,122,0.708,False,2019-10-11,Unni Ikki,en,Unni Ikki,0.0,0
Ardab Mutiyaran,641077,https://www.youtube.com/watch?v=JL77A5yDWyg,Manav Shah,"['Sonam Bajwa', 'Sudesh Lehri', 'Rajeev Mehra', 'Ninja', 'Navneet Nishan', 'Mehreen Pirzada', 'Ajay Sarkaria', 'B.N. Sharma', 'Upasna Singh']",,Drama,0,0,"Babbu Bains, a finance recovery agent, doesn't let anyone tell her what to do. She is independent and knows how to get things done her way, but then she gets married. Part of a new family now, can Babbu take a stand for herself?",,2019,138,2.696,False,2019-10-18,Ardab Mutiyaran,pa,,8.5,2
Daaka,638133,,,"['Gippy Grewal', 'Zareen Khan', 'Rana Jung Bahadur', 'Shehnaaz Gill', 'Prince Kanwaljit Singh', 'Hobby Dhaliwal', 'Rana Ranbir', 'Baninder Bunny', 'Ravinder Mand']",,"Action, Comedy, Thriller",0,0,Daaka is a comedy action thriller surrounding an epic heist set up.,,2019,140,0.664,False,2019-11-01,ਡਾਕਾ,pa,,4.0,2
Jhalle,648543,https://www.youtube.com/watch?v=6fD24ZDMb38,Amarjit Singh Saron,"['Binnu Dhillon', 'Sargun Mehta', 'Harby Sangha', 'Jazz Gee', 'Baninder Bunny', 'Pavan Malhotra', 'Jatinder Kaur', 'Gurinder Dimpy', 'Honey Jalaf', 'Jannat Dhillon', 'Rakesh Dhawan']",,"Comedy, Drama",78773,0,"The family wants Jhalle to find a husband. They think this will be difficult because she's so crazy, but really the crazy ones are them.",,2019,129,1.246,False,2019-11-15,Jhalle,pa,,0.0,0
Amaanat,180614,,Shatrujit Paul,"['Manoj Kumar', 'Balraj Sahni', 'Mehmood', 'Rehman', 'Dheeraj Kumar', 'Shashikala', 'Aruna Irani', 'Krishan Dhawan', 'Asit Sen', 'Brahm Bhardwaj', 'Praveen Paul', 'Mukri', 'Devyani', 'Achala Sachdev', 'Sadhana Shivdasani']",,,0,0,Balraj Sahani plays a professional Artist with wife Achala Sachdev and son Manoj Kumar caught in the trap of Rehman and Shashikala who for the payment of a large Life insurance policy frame him in the murder of Rehman - who escapes to a world of crime after becoming a dead man for the world.,,1977,135,1.616,False,1977-01-01,अमानत,hi,,5.5,1
Jaan To Pyara,687255,https://www.youtube.com/watch?v=tLIMvfDw9t4,Karan Chawla,"['Inderjit Nikku', 'Mangi Mahal', 'Rai Jujhar', 'Sakshi Maggo', 'Bhotu Shah', 'Kake Shah', 'Rana Jung Bahadur', 'Sandeep Pateela', 'Sardar Sohi', 'Veena Malik', 'Yuvleen Kaur']",,Family,0,0,"Gill and Lakha, two childhood friends fall for the same girl Maahi. On the other side of the village, Jagga has vowed to make her his wife. Maahi`s parents force her to marry Jagga but Gill intrudes the ceremony and takes her with him. Jagga is livid and animosity brews between him and Maahi`s family, which make a desperate effort to kill Lakha.",,2020,137,0.683,False,2020-01-04,ਜਾਂ ਤੋਂ ਪਯਾਰਾ,pa,,0.0,0
Khatre Da Ghuggu,660365,https://www.youtube.com/watch?v=lrcTSJU9_cA,Shivtar Shiv,"['Jordan Sandhu', 'B.N. Sharma', 'Dilawar Sidhu', 'Raj Dhaliwal']",,Comedy,0,0,"The story of this film revolves around 'Fateh' (played by Jordan Sandhu) who works as a RJ to earn money and fulfill his childhood dream of becoming a singer. From his huge fan following, he meets 'Meet' (played by Diljott) who falls in love with him. They both get attracted to each other and fall in love. But as always this path is not so easy. The girl's father 'Kanwar Mahinder Singh' (played by the talented comedian B. N. Sharma), who works for the Punjab Electricity Board, is already unhappy with his family, office workers and his whole life. He is a very superstitious person which causes laughter and fun. With many ups and downs because of a gangster, an astrologer, a hypocrite, and various circumstances, the story proceeds in a comic and interesting way. Will the Meet get his love, will Fateh become a singer, will enthusiasm come back in her Kanwar Mahinder Singh's life? All these questions are answered in an entertaining way in the film 'Khatre Da Ghuggu'.",,2020,0,0.6,False,2020-01-17,Khatre Da Ghuggu,pa,,0.0,0
Jinde Meriye,666340,https://www.youtube.com/watch?v=Hy59ds4pYZg,Pankaj Batra,"['Parmish Verma', 'Sonam Bajwa', 'Yuvraj Hans', 'Navneet Kaur Dhillon', 'Hobby Dhaliwal', 'Anita Devgan', 'Hardeep Gill', 'Malkeet Rauni', 'Ravinder Mand']",,"Action, Drama, Romance",0,0,"Yaadi gets entangled in drug dealings in England where he meets his the love of his life, Rehmat who seems to have moved on with her life.",,2020,130,1.31,False,2020-01-24,ਜਿੰਦੇ ਮੇਰੀਏ,pa,,10.0,1
Zakhmi,690818,,Inderpal Singh,"['Anchal Singh', 'Dev Kharoud', 'Parminder Gill']",,,0,0,"Saira Mallik sets out on a mission to avenge her husband's murder, only to find out that there are bigger conspiracies involved.",,2020,125,0.862,False,2020-02-07,Zakhmi,en,,0.0,0
Sufna,672143,https://www.youtube.com/watch?v=5Z0XEsuJPX8,Jagdeep Sidhu,"['Ammy Virk', 'Tania', 'Jagjeet Sandhu', 'Jasmin Bajwa', 'Balwinder Bullet', 'Kaka Mansa', 'Lakha Lehri', 'Mintu Kapa', 'Mohini Toor', 'Seema Kaushal']",,"Romance, Drama",0,0,The life of a free-spirited and irresponsible young man changes when he meets a beautiful woman from a neighboring village.,,2020,144,2.03,False,2020-02-14,ਸੁਫਨਾ,pa,,9.7,6
