Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Lacchimdeviki O Lekkundi,400721,https://www.youtube.com/watch?v=Dst69i_4zms,Jagadish Talasila,"['Naveen Chandra', 'Lavanya Tripathi', 'Ajay', 'Sampoornesh Babu', 'Jayaprakash Reddy', 'Brahmaji']",,"Comedy, Thriller",0,0,"Devi works in a bank as cashier, and is very smart. Naveen works in the same bank at the help desk and likes her. Naveen wants to become rich in life and agrees to a gang’s plan to steal the data of unclaimed accounts. Apart from the Bank’s manager, only Devi has access to this data. He impresses her and gets close to her. One day he steals the data and hands it over to the gang headed by Mahesh. Using the details in the data, Mahesh wants to claim them. Rest of the story is how Naveen manages to escape from this trap and saves the money along with Devi.",,2016,110,0.938,False,2016-01-29,Lacchimdeviki O Lekkundi,te,,0.0,0
Seethamma Andalu Ramayya Sitralu,400763,,Srinivas Gavireddy,"['Raj Tarun', 'Ranadheer', 'Raja Ravindra', 'Shakalaka Shankar', 'Arthana Binu', 'Aadarsh Balakrishna']",,,0,0,"Sri Ram is a young village guy, who starts loving a girl Seetha mahalakshmi from young age. Sri Ram remains in the village, Seetha goes to the city for higher education and keeps coming to the village for holidays. Sri Ram and Seetha become good friends after a couple of positive incidents.  Sri Ram tries to impress her in many ways and tries to express his love throughout the first half of the movie. Seetha rejects his proposal when she gets to know that Ram loves her. The Second half is more of how Ram wins her love and impresses Seetha's Family with his determination and overcoming some challenges.",,2016,145,1.101,False,2016-01-29,సీతమ్మ అందాలు రామయ్య సిత్రాలు,te,,0.0,0
Lajja,56317,https://www.youtube.com/watch?v=b556M9OvEBU,Rajkumar Santoshi,"['Rekha', 'Anil Kapoor', 'Jackie Shroff', 'Madhuri Dixit', 'Ajay Devgn', 'Manisha Koirala', 'Mahima Chaudhry', 'Gulshan Grover', 'Rohini Hattangadi', 'Farida Jalal', 'Tinnu Anand', 'Samir Soni', 'Suresh Oberoi', 'Govind Namdeo', 'Aanjjan Srivastav', 'Jaya Bhattacharya', 'Gopi Bhalla']",,Drama,0,0,"Vaidehi (Manisha Koirala) gets married to Raghuvir (Jackie Shroff), an NRI. Suffering the agony of an unhappy marriage, she decides to run away from him when she learns that she is pregnant and he wants to take the child away from her. In her pursuit for freedom, she meets Mythili (Mahima Chaudhury) a bride-to-be, Janaki (Madhuri Dixit) a theatre artist and Ramdulari (Rekha) a village midwife - all of whom are victims of male chauvinism. They however refuse to be put down and fight for their rights.",,2001,165,2.353,False,2001-09-19,Lajja,hi,When Tears Stop... A Revolution Begins,6.909,11
Speedunnodu,449733,https://www.youtube.com/watch?v=BZ_OB3SQ8Uw,Bhimaneni Srinivasa Rao,"['Bellamkonda Srinivas', 'Sonarika Bhadoria', 'Prakash Raj', 'Srinivasa Reddy', 'Posani Krishna Murali', 'Ali Basha', 'Kabir Duhan Singh', 'Rao Ramesh', 'Tamannaah Bhatia', 'Meena Vasu']",,"Romance, Action, Comedy",4900000,0,A happy-go-lucky Shobhan tries to help his friend improve his love life until things become complicated for both of them and tests their friendship.,,2016,149,2.554,False,2016-02-05,స్పీడున్నోడు,te,,5.3,3
Vennello Hai hai,401902,,Vamsy,"['Nikitha Narayan', 'Ajmal Ameer']",,,0,0,Vennello Hai Hai is the latest telugu film that has released today and everyone is very much eagerly discussing about it. The Vennello Hai Hai Movie / Vennallo Hayi Hayi has been directed by the veteran director Vamsy who is known for his own image films. He has a special mark in making the romantic and comedy entertainers and there are still fans for him and his films who are eagerly waiting for his kind of films. The film Vennello Hai Hai is one such film that might impress the audiences.,,2016,0,0.6,False,2016-02-05,Vennello Hai hai,en,,0.0,0
Krishna Gaadi Veera Prema Gaadha,384420,https://www.youtube.com/watch?v=4pRLnGSFBH4,Hanu Raghavapudi,"['Nani', 'Mehreen Pirzada', 'Sampath Raj', 'Brahmaji', 'Sravan Raghavendra', 'Annapoorna', 'Ajay Ghosh', 'Pithamagan Mahadevan', 'Ravi Kale', 'Prabhas Sreenu', 'Prudhviraj', 'Shatru', 'Satyam Rajesh', 'Pramodini Pammi', 'Gemini Suresh', 'Kadambari Kiran', 'Thotapalli Madhu', 'Murali Sharma', 'Mukhtar Khan', 'Fish Venkat']",,"Romance, Comedy, Action",0,0,Krishna and Mahalakshmi have been in love since childhood. But he is a coward and she is the sister of a local factionist.,,2016,145,3.043,False,2016-02-12,కృష్ణ గాడి వీరి ప్రేమ గాధ,te,,7.3,15
Garam,847995,https://www.youtube.com/watch?v=dceEnKEl4ks,Madan,"['Aadi Saikumar', 'Adah Sharma', 'Brahmanandam', 'Madhunandan', 'Tanikella Bharani', 'Nassar', 'Posani Krishna Murali']",,"Action, Romance",1614821,0,"Varala Babu (Aadi), who is poor at studies, would always face criticism from his father (Tanikella Bharani) and, he is jobless. He is asked to leave the house and challenges his father that he will prove to himself. He leaves for Hyderabad in search of a job, but he ends up falling in love with Sameera (Adah Sharma). In the process of wooing her, Varala Babu comes across Ravi (Chaitanya Krishna), a childhood rival of Babu in studies in a paralyzed and bedridden state in a hospital, and he saves Ravi from the baddies. Sameera is already facing an issue with Biju (Kabir Duhan Singh). Varala Babu is now left with a responsibility to save his friend and loved one from Biju.",,2016,147,0.6,False,2016-02-12,Garam,te,,4.0,1
Krishnashtami,413572,,Vasu Varma,"['Sunil Varma', 'Nikki Galrani', 'Dimple Chopade', 'Brahmanandam', 'Ashutosh Rana', 'Kabir Duhan Singh', 'Posani Krishna Murali', 'Mukesh Rishi']",,"Romance, Action, Drama",0,0,"Krishnashtami tells the story of an NRI who returns to India with a definite purpose. This romantic entertainer is told with large doses of comedy, romance and family values.",,2016,154,0.966,False,2016-02-19,కృష్ణాష్టమి,te,,0.0,0
Yagavarayinum Naa Kaakka,264049,,Sathya Prabhas Pinisetty,"['Aadhi Pinisetty', 'Nikki Galrani', 'Mithun Chakraborty', 'Pasupathy Masilamani', 'Richa Pallod', 'Nassar', 'Harish Uthaman', 'Pragathi Mahavadi', 'Pithamagan Mahadevan', 'Kitty', 'Adukalam Naren', 'Lakshmi Priyaa', 'Shree Karthick', 'Siddharth Gopinath', 'Sravan Raghavendra', 'Anand Ramaraju', 'Heena Panchal']",,"Romance, Action",0,0,"A young man gets into a problem with a mighty don after his inebriated friends harass a girl, who happens to be the don’s daughter. When she goes missing, the don blames them for it and wants his revenge.",,2015,151,0.977,False,2015-06-26,யாகாவாராயினும் நா காக்க,ta,,5.3,10
Kshanam,386427,https://www.youtube.com/watch?v=OroFSmQQm1U,Ravikanth Perepu,"['Adivi Sesh', 'Adah Sharma', 'Anasuya Bharadwaj', 'Vennela Kishore', 'Satyam Rajesh', 'Ravi Varma', 'Swaraj Rebbapragada', 'Satyadev Kancharana']",,"Crime, Thriller",0,0,"Rishi,an NRI and ex-lover of Swetha returns to India because she asks for help in search of her kidnapped daughter,where the believes doesn't exist.How did Rishi find out the truth behind this scenario?",,2016,110,1.924,False,2016-02-26,క్షణం,te,,6.932,22
Eluka Majaaka,526078,,Narasimha Rao Relangi,"['Brahmanandam', 'Vennela Kishore', 'Harsha Krishna Murthy', 'Raghu Babu', 'Pavani Reddy']",,Comedy,0,0,"Balu falls in love with Swapna and her father Chakravarthy, a strict disciplinarian, agrees to their marriage. On the day of their engagement, Balu's friend Surya, drags a reluctant Balu to Lord Ganesh's temple. Balu is afraid that Chakravarthy may cancel the engagement if he is late. So he insists with Surya that they leave the temple. In the ensuing argument between them, Balu ends up insulting Lord Ganesha. Ganesha's mount, Shri Dinka murti is enraged and sends a mouse to teach Balu a lesson. The mouse wreaks havoc in the lives of Balu and Swapna.",,2016,132,2.388,False,2016-02-26,Eluka Majaka,te,,8.0,1
Terror,38826,,Norman J. Warren,"['John Nolan', 'Carolyn Courage', 'James Aubrey', 'Sarah Keller', 'Tricia Walsh', 'Michael Craze', 'Rose Collins', 'Chuck Julian', 'Elaine Ives-Cameron', 'Patti Love', 'Mary Maude', 'Peter Mayhew', 'Glynis Barber', 'William Russell']",,Horror,0,0,The descendants of a witch hunting family and their close friends are stalked and killed by a mysterious entity.,,1979,87,4.046,False,1979-05-01,Terror,en,Have You Ever Felt An Evil Presence All Around You ... ?,5.1,32
Guntur Talkies,408014,,Praveen Sattaru,"['Naresh', 'Rashmi Gautham', 'Shraddha Das', 'Karate Kalyani Padala', 'Sidhu Jonnalagadda', 'Raja Ravindra']",,"Romance, Comedy, Crime",0,0,Giriand Hari work in a medical shop. They turn petty thieves when the shop-owner cuts their salary for their late-coming. It is on one of these adventures of breaking into people’s houses that lands them in big trouble.,,2016,158,2.442,False,2016-03-04,గుంటూర్ టాకీస్,te,,5.0,2
Kalyana Vaibhogame,387842,,B. V. Nandini Reddy,"['Naga Shaurya', 'Malavika Nair', 'Raasi', 'Pearle Maaney', 'Dhanraj Sukhram', 'Thagubothu Ramesh', 'Ashish Vidhyarthi']",,"Comedy, Drama",0,0,"In spite of their disinterest in marriage, two very different people find love.",,2016,158,1.751,False,2016-03-04,Kalyana Vaibhogame,te,Celebration called marriage,7.5,2
Shourya,420506,,Dasaradh,"['Manchu Manoj', 'Regina Cassandra', 'Prakash Raj', 'Brahmanandam', 'Sayaji Shinde', 'Subbaraju', 'Nagineedu Vellanki']",,"Thriller, Romance",0,0,"Shourya (Manoj) completes his studies in the renowned Harvard University but comes to India to lead a life of a teacher. He helps the needy people. One chance meeting with Netra (Regina), a MP's daughter, turns into friendship and love blossoms. One day, they head to Kotilingala to do the jagaranam (staying awake at the night) in the temple. Late in the night, Netra's throat is slit by some unknown persons and immediately they take her to the hospital. Naturally Shourya becomes the suspect. What really happened? Who did this? Or has Shourya slit her throat as the police believe?  Shourya (Manchu Manoj) is a highly educated individual who is in deep love with Nethra (Regina Cassendra). Due to unknown reasons, the couple decide to elope but an unfortunate series of events lead to Nethra being murdered. Twist in the tale arises when Shourya gets framed for the murder.",,2016,122,1.353,False,2016-03-04,Shourya,te,,6.0,1
Tuntari,420516,,Kumar Nagendra,"['Nara Rohith', 'Vennela Kishore', 'Ali Basha', 'Kabir Duhan Singh', 'Nellore Sudharshan', 'Latha Hegde']",,,0,0,"A group of corporate employees go on a vacation to a beautiful hill station. There, they come across a holy saint who presents them a news paper which is four months in advance from that date. Upon reading the paper, the group find out that they along with a guy named Raju (Nara Rohit) win a boxing competition which is worth five crores. Elated with this, they start searching for Raju and finally nab him in Vizag. On the other hand, Raju is a carefree guy who is jobless and spends his life without any aim. Rest of the story is as to how this group convince Raju to learn boxing and win the prestigious competition.",,2016,124,0.876,False,2016-03-11,Tuntari,te,,6.0,1
Tulasi Dalam,307785,,R. P. Patnaik,[],,,0,0,"Satvik, who does not believe in ghosts, argues with Subbu regarding their existence. To prove his stance, Satvik spends a night at a cemetery. Upon returning, he finds that a ghost is following him.",,2016,0,1.096,False,2016-03-11,Tulasi Dalam,te,,0.0,0
O Sthree Repu Raa,445990,,,[],,,0,0,Villagers in Andhra write 'O Sthree Repu Raa' on their outside walls to prevent ghosts from visiting their home. Is this custom based in fact or myth?,,,0,0.84,False,,O Sthree Repu Raa,te,,0.0,0
Seesaw,896472,,Amirhossein Nasiri,"['Bijan Ganjali', 'Jalil Jalali', 'Nikan Eydivandi', 'Mohammad Samzadeh', 'Amirhossein Nasiri']",,"Drama, Mystery",500,0,"Amir is in charge of an insurance office. His wife realizes his betrayal and separates, and Amir is not allowed to see his child. A child who is informed of his existence in the struggle of separation. In the eyes of others, Amir has become a disgraceful traitor and is overwhelmed. Strangely, he finds a potion to travel to the past and returns to the night of betrayal with the intention of compensating for his mistake, but ..",,2021,20,0.6,False,2021-10-14,الاکلنگ,en,Life Is Like a See-Saw,10.0,1
Run,546121,https://www.youtube.com/watch?v=z_v0icKzgw0,Aneesh Chaganty,"['Sarah Paulson', 'Kiera Allen', 'Pat Healy', 'Sara Sohn', 'Erik Athavale', 'B. J. Harrison', 'Sharon Bajer', 'Onalee Ames', 'Joanne Rodriguez', 'Ernie Foort', 'Bradley Sawatzky', 'Cory Wojcik', 'Tony Revolori', 'Carter Heintz', 'Steve Pacaud', 'Derek James Trapp', 'Emma Jonnz']",,"Thriller, Horror, Drama",1700000,3400000,"Chloe, a teenager who is confined to a wheelchair, is homeschooled by her mother, Diane. Chloe soon becomes suspicious of her mother and begins to suspect that she may be harboring a dark secret.",https://www.hulu.com/movie/run-72eec9c8-0164-4e0c-868a-b433960d7f93,2020,90,30.558,False,2020-11-20,Run,en,You can't escape a mother's love.,7.353,2096
Oopiri,369925,,Vamsi Paidipally,"['Nagarjuna Akkineni', 'Karthi', 'Tamannaah Bhatia', 'Jayasudha', 'Prakash Raj', 'Ali Basha', 'Vivek', 'Anushka Shetty', 'Shriya Saran', 'Nora Fatehi', 'Gabriella Demetriades', 'Kalpana', 'Satya Krishnan', 'Adivi Sesh', 'Srinivasa Sayee', 'Tanikella Bharani', 'Harshavardhan', 'Pujita Ponnada', 'Bharath Reddy']",,"Drama, Family, Romance",0,0,"A convict out on parole finds employment as the caretaker of a multi-millionaire, who is paralysed from neck down.",,2016,158,3.071,False,2016-03-25,ఊపిరి,te,Celebration of Life,7.167,32
Meera,247430,,Gulzar,"['Hema Malini', 'Vinod Khanna', 'Om Shivpuri', 'Shammi Kapoor', 'Shreeram Lagoo', 'A.K. Hangal', 'Bharat Bhushan', 'Dina Pathak', 'Shahu Modak', 'Dinesh Thakur', 'T.P. Jain', 'Amjad Khan', 'Vidya Sinha']",,"Drama, History",0,0,"Meera, a devotee of Lord Krishna, believes she is married to the lord and rejects her marriage to a Rajput prince. However, her spirituality leads her to face many hardships.",,1979,139,1.376,False,1979-05-18,Meera,hi,,0.0,0
"Dream Theater: Official Bootleg: Bucharest, Romania 7/4/02",146167,,,"['Mike Portnoy', 'James LaBrie', 'John Myung', 'Jordan Rudess', 'John Petrucci']",,Music,0,0,"Official Dream Theater Bootleg of their live performance in Bucharest, Romania on July 4, 2002",,2007,180,0.6,False,2007-01-01,"Dream Theater: Official Bootleg: Bucharest, Romania 7/4/02",en,"Dream Theater: Official Bootleg: Bucharest, Romania 7/4/02",0.0,0
Attack,32087,https://www.youtube.com/watch?v=u-w9zBtO-rE,Robert Aldrich,"['Jack Palance', 'Eddie Albert', 'Lee Marvin', 'Robert Strauss', 'Richard Jaeckel', 'Buddy Ebsen', 'Strother Martin', 'Jon Shepodd', 'Peter van Eyck', 'Steven Geray', 'Jud Taylor', 'Louis Mercier', 'William Smithers', 'Jim Goodwin']",,"Drama, War",0,0,"Battle of the Bulge, World War II, 1944. Lieutenant Costa, an infantry company officer who must establish artillery observation posts in a strategic area, has serious doubts about Captain Cooney's leadership ability.",,1956,107,8.653,False,1956-09-19,Attack,en,It rips open the hot Hell behind the glory!,6.769,106
Savitri,594035,,Chittajalu Pullayya,['Surabhi Kamalabai'],,"Fantasy, Drama",0,0,Princess Savitri marries Prince Satyavan despite a curse that foretells his death within a year.,,1933,125,0.6,False,1933-08-01,Savitri,te,,0.0,0
Sardaar Gabbar Singh,371811,https://www.youtube.com/watch?v=JoYJga1A_UY,Bobby Kolli,"['Pawan Kalyan', 'Kajal Agarwal', 'Sharad Kelkar', 'Brahmanandam', 'Ali Basha', 'Krishna Bhagavan', 'Kabir Duhan Singh', 'Sanjjanaa Galrani', 'Rao Ramesh', 'Tanikella Bharani', 'Mukesh Rishi', 'Pradeep Ram Singh Rawat', 'Brahmaji', 'Posani Krishna Murali', 'Urvashi', 'Tisca Chopra', 'Pooja Ramachandran', 'Raai Laxmi', 'John Kokken']",,"Comedy, Action",0,0,Gabbar Singh arrives at the empire of Rathanpur to save the princess and the civilians from the ruthless criminal Bhairav Singh.,,2016,163,3.71,False,2016-04-15,సర్దార్ గబ్బర్ సింగ్,te,"Guts, Guns and Love",4.0,9
Eedo Rakam Aado Rakam,392939,https://www.youtube.com/watch?v=kN3ynPsBdDo,G. Nageswara Reddy,"['Vishnu Manchu', 'Raj Tarun', 'Hebah Patel', 'Sonarika Bhadoria', 'Rajendra Prasad', 'Posani Krishna Murali', 'Ravi Babu', 'Abhimanyu Singh', 'Vennela Kishore', 'Thagubothu Ramesh', 'Satya Krishnan', 'Sri Sudha Bhimireddy']",,"Romance, Comedy",0,0,What happens when the lives of two friends take an unexpected turn? A whole lot of confusion follows! Will they be able to get out of the mess? That forms the crux of the story.,,2016,129,1.4,False,2016-04-15,ఈడోరకం ఆడోరకం,te,,7.2,4
Sarrainodu,374954,https://www.youtube.com/watch?v=m_ghk3lhIg0,Boyapati Srinu,"['Allu Arjun', 'Rakul Preet Singh', 'Aadhi Pinisetty', 'Catherine Tresa', 'Srikanth Meka', 'Jayaprakash Reddy', 'Vidyullekha Raman', 'Anjali', 'Rahul Verma Rajput', 'Suman Talwar', 'Vijayakumar', 'Devadarshini', 'Brahmanandam', 'Vinaya Prasad', 'Surekha Vani', 'Pradeep Ram Singh Rawat', 'Kitty', 'Annapoorna', 'Aadarsh Balakrishna', 'Rajiv Kanakala', 'Sai Kumar']",,"Action, Drama",7503564,19059053,"Only one man can stop a villain who, backed by his father, brutally murders anyone who gets in the way of his unscrupulous real estate deals.",,2016,161,6.243,False,2016-04-08,సరైనోడు,te,,6.517,30
Raja Cheyyi Vesthe,412119,https://www.youtube.com/watch?v=qyOF6KD_a1g,Pradeep Chilukuri,"['Nara Rohith', 'Isha Talwar', 'Nandamuri Taraka Ratna', 'Srinivas Avasarala']",,"Thriller, Action, Romance",0,0,"An aspiring film director narrates a breath-taking story to his girlfriend in a coffee shop. An unknown message knocks the door the next day, asking him to write a love story. He sends his own love story, which impresses the stranger, but he asks for an action ending for killing a brutal villain. Hero sends a thrilling plot. This time the stranger sends a parcel with a gun to kill the real life brutal villain implying the same plot this time. Hero ends up knowing the cruel intentions of the villain and tries to escape from this trap. But he receives a message showing his girlfriend meeting a planned accident. That states a warning that there is no going back. Can a common man really attempt to kill a brutal villain for his loved ones? Who is the unknown stranger behind this? How will hero unfold the mysterious murder plan?",,2016,144,0.932,False,2016-04-29,రాజా చెయ్యి వేస్తే,te,,0.0,0
